City,State,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2001_yoy,2002_yoy,2003_yoy,2004_yoy,2005_yoy,2006_yoy,2007_yoy,2008_yoy,2009_yoy,2010_yoy,2011_yoy,2012_yoy,2013_yoy,2014_yoy,2015_yoy,2016_yoy,2017_yoy,2018_yoy,2019_yoy,2020_yoy,2021_yoy,2022_yoy,2023_yoy,2024_yoy,2025_yoy
Hialeah,FL,139761.90490941785,152939.49229119872,172043.4942225459,197235.83386844496,240456.4677974725,304502.1001846005,355136.97737161483,344614.3415080859,253008.0828491868,184742.50187134556,170652.88397999873,165077.65458757858,168093.46441105663,197742.35857330423,224753.77838486843,252328.4764788253,283356.9362271566,311914.136630835,334361.3927398415,348366.65299702395,376353.4931846315,423809.0057400264,498873.2543918341,543902.76516911,576405.620436311,559572.4480524285,0.09428597435275014,0.124912157384261,0.1464300626986315,0.21913175248801606,0.26635021704249295,0.16628744812044835,-0.02962979507627578,-0.2658225373268445,-0.26981581066140486,-0.07626625031395766,-0.03266999808262011,0.01826903726620414,0.17638338448271873,0.1365990575132688,0.12268847399191635,0.12296852175119098,0.10078172351773726,0.07196613898771075,0.041886595047412135,0.08033731112560494,0.126092924377652,0.17711810658845153,0.09026242714127956,0.05975857698957495,-0.029203692308101648
Garland,TX,90311.51639308182,92366.58572413944,97133.68322210464,98283.13982549154,106212.23414075554,106600.7749409398,108648.480315251,110358.65683352012,102702.65025074962,105201.43164883752,100413.88084585352,96813.1890967644,102548.9998617042,112458.25956071464,123242.98665902903,141600.72359140738,162347.5577073116,182236.17946066216,197347.5056547999,205222.92222805892,220906.13960261107,256406.2682622853,301116.6959737944,303283.02766163344,303365.2063158576,285786.4376772449,0.022755340770859236,0.051610628027353216,0.011833759055121715,0.08067603791802588,0.0036581548569005083,0.019209104018668703,0.015740455028058577,-0.06937386519953617,0.02433025235460914,-0.045508418734878514,-0.035858506002935824,0.05924617108942543,0.09662951089112416,0.09589982221351981,0.1489556317161308,0.1465164413691115,0.12250644256199275,0.0829216582506313,0.03990633956648376,0.07642039789845602,0.16070231784202807,0.17437338023957163,0.007194326043042107,0.00027096357767778277,-0.05794589581347721
Kissimmee,FL,131665.5006525868,141459.1082386293,149879.75293569572,159855.93847453245,190234.269264126,249932.72964954388,283725.73665216216,255947.56616819516,185196.53341036648,127338.1529811637,118872.00359938298,113041.9994615458,126040.81696806331,155366.5866494499,171284.48844188277,184988.3107375484,200883.03046580768,218376.2717504064,236785.6860446144,251039.72315314223,270559.19557370926,327140.3465315133,393716.4141430833,394856.8359152919,392966.1460719241,372250.84685911663,0.07438248848408625,0.05952705910503497,0.06656126223477897,0.19003567261552368,0.3138154897976403,0.13520841007899564,-0.09790500788450526,-0.2764278395651352,-0.3124161093285568,-0.06648556762899696,-0.04904438354959673,0.11499104375749657,0.2326688321039465,0.10245382958916438,0.08000620733567106,0.08592283298813333,0.08708172733174811,0.08430134898194937,0.06019805228362544,0.07775451699593987,0.2091266971644639,0.20350919205606685,0.002896556331517689,-0.004788292037505589,-0.05271522603124175
Scottsdale,AZ,287822.98535250715,304729.70179604297,319156.803833072,342405.89584872784,402958.3208246873,583594.706619605,587644.7995220457,551069.1560565018,432573.99236991606,382368.64140888,351650.2468206324,342242.8147723684,396960.4157107139,451694.12136932166,458746.7445722101,478038.7656766038,487774.5541163877,511945.2608144025,542688.8660818824,563208.9676467744,636043.6892513189,812753.8620669761,896850.6081714034,926773.5808157844,942021.608871376,937330.9803705754,0.058739980140326706,0.047343931201971175,0.07284535919784357,0.1768439904513532,0.44827560683008216,0.006939906850595545,-0.06224107402174282,-0.21502775538109825,-0.11606188038716599,-0.08033711780093217,-0.026752240708827094,0.1598794732176893,0.1378820242331042,0.015613714833189043,0.04205375042472262,0.020366106556241447,0.04955302914847716,0.060052524401872524,0.037811908162117804,0.12932095507794547,0.27782709867566036,0.10347135834033988,0.03336450058877833,0.016452808292365954,-0.004979321553377487
Norfolk,VA,98919.47646079087,105581.97087116876,111989.21344601906,126724.0665383117,154963.0133214202,192075.0983606336,212787.34794799425,215658.29434127783,210674.74208711463,198876.97589981943,190500.5440818004,175412.084537148,177477.55330661935,178709.32290355256,184268.8192386363,188289.6317514225,190467.56210918055,196501.16337213304,201738.47199911004,212605.91100001408,234770.40817661912,261309.2330518189,276322.9990199723,294654.3108399764,305779.14209756226,305713.3856290221,0.0673527059458177,0.06068500636977525,0.13157386000746513,0.222838072944662,0.2394899546915526,0.10783412198739081,0.013492091616204762,-0.023108558237397332,-0.0559999080593002,-0.042118660443823765,-0.0792042858322413,0.011774951394719442,0.00694042471278125,0.03110915672868468,0.021820362931718167,0.011566916019217235,0.031677841602728594,0.026652812314696617,0.05386894672698808,0.10425155665875901,0.11304160980643897,0.057455933695140675,0.0663401594692419,0.03775553537931308,-0.0002150456309384033
Ocala,FL,,,,,128398.8059297022,167166.9292651169,197590.62331172024,182075.2167755014,152802.27138285778,127380.13407995708,111296.44468665656,95957.99816796764,96603.3070548996,105780.73005700116,113130.34117220568,123596.82663879718,135347.57873606976,149158.5695227286,160437.479789202,170520.4321065305,187230.35040655264,234338.8533612167,285945.96331525315,283464.2355756415,280341.9427145925,270686.5613304992,,,,,0.3019352326114316,0.18199588985901127,-0.07852298998896128,-0.16077391481970413,-0.1663727709858684,-0.12626528861403707,-0.13781614104451134,0.0067249098486026615,0.0950011265855115,0.0694796784938438,0.09251705031685128,0.09507325080127908,0.10204091506941927,0.07561691093286302,0.06284661371255908,0.0979936427183273,0.25160719323748787,0.22022430004164847,-0.008679009526270372,-0.011014768246542453,-0.03444144422557263
Fremont,CA,446445.2753696279,494961.4021686991,514836.9526146448,537947.6873520785,642339.7261265019,756558.6147358689,754980.0102330205,709174.5248979541,631381.0333675458,581796.2439578543,580719.1304647049,539554.5189517448,566648.6767352062,689491.366229485,777841.3604893507,902410.5965116696,942846.6416468228,1043382.2568481268,1178444.9069500268,1094152.9979749157,1170198.016487535,1395201.3032310195,1427921.272646421,1504355.599015745,1658476.6151963854,1581451.4099324287,0.10867205786622543,0.0401557583255178,0.04488942493359077,0.19405611591764393,0.17781694633483214,-0.002086559418002893,-0.06067112335984741,-0.10969583480399593,-0.07853385957006832,-0.0018513586231186264,-0.07088557850680637,0.05021579253214365,0.21678809911292357,0.12813792686485936,0.1601473543962108,0.04480892100720176,0.10662987039515087,0.12944694929919584,-0.0715280862753863,0.06950126595948222,0.1922779594336128,0.023451791035192113,0.05352838971833884,0.10244985712252946,-0.04644334720078998
Greenville,SC,122750.78701225268,125366.72237084822,127987.2750780302,129491.44850908006,131642.88423987597,137135.7964669684,144219.43041782276,147495.11771563327,144819.00138111532,139027.55908134414,137873.49118939208,132317.29056252213,133770.90484568232,139503.28651414477,145653.29291844674,159470.9470552286,171895.42855645448,186536.18155422085,201677.6329730655,209715.28607428935,231707.3172924237,257999.2082554708,296527.9829869144,306335.338645722,314101.6142509023,316973.1186427347,0.021310945715846394,0.020903096592332575,0.011752523288997332,0.016614500459812633,0.04172585748792465,0.051654156925836504,0.022713217548567553,-0.018143762152706872,-0.039990900672833916,-0.008301000892037672,-0.04029926695072649,0.010985822616080044,0.042852230648176476,0.04408502880452493,0.09486674732797537,0.07791062717476044,0.08517243955070043,0.08117165952838734,0.03985396388650241,0.10486613365104866,0.11347026615420051,0.14933679444974274,0.03307396340816984,0.025352202718479138,0.009141959994954546
Boca Raton,FL,208371.89929328824,233152.76212162388,263122.8708145598,295141.32842636586,349323.4064237832,434233.3915054518,465596.6295137499,392482.3860878313,323458.8134886121,289598.92141355487,280087.8584561175,263020.2643551374,276576.263097323,319950.83984457573,350145.2426281337,375640.197883216,387622.3399547499,404951.52762723854,418615.8321828846,429858.4963587632,464010.827150922,581652.2647828643,703877.2451983982,738964.8995767981,740721.512224252,714705.6671501533,0.1189261263749197,0.12854279923693143,0.12168633426917719,0.1835801115564035,0.24306984164313247,0.07222668413307486,-0.157033446531338,-0.1758641280370039,-0.10468069090425124,-0.032842190540673014,-0.06093657252784535,0.05153975027521795,0.15682682331993858,0.09437200664397583,0.07281251364068614,0.03189792290349888,0.04470636979930411,0.033743062128226364,0.026856758181489138,0.07945017041993044,0.2535316650998723,0.2101341090129884,0.04984911022164079,0.0023771259615441944,-0.03512230257222829
Grand Rapids,MI,90639.5554125848,94433.81560902328,99610.16090563714,105430.08565485594,109802.46187096369,112206.54969006752,111622.8338174903,107488.8790135432,99057.27611568186,90987.61908225543,83041.6001915647,77341.44380966238,83414.99790218995,98376.89957601094,107013.66539380484,120491.65203364004,137095.84901995712,153984.73454311138,169014.7402406363,181687.19826857105,204914.420905198,234828.1162880633,255409.27893378647,272599.50598720054,285501.80792385293,289805.771596625,0.041860975367402006,0.054814530824901356,0.05842701885334912,0.041471807491663196,0.021894662270223433,-0.005202155080871248,-0.037035028251534534,-0.0784416301969155,-0.08146455616246154,-0.08733077061294788,-0.06864217896515613,0.07852910151864521,0.17936704489718852,0.08779262057471837,0.12594640684661065,0.1378037125898262,0.12319034926211173,0.09760711503072374,0.07497841910056018,0.12784182296813412,0.14598140653411903,0.08764351974137669,0.06730463014176767,0.04733061378789953,0.015075083776422086
Bradenton,FL,128128.62577976666,140424.96642020866,155408.59356187086,174955.13558049596,201747.36638707537,259103.03839099305,283684.4664606797,235133.22570866757,185525.706191859,158958.38907269688,146786.7103912495,137112.74569921024,148836.83261212215,174730.6542620726,193130.2236483353,215767.44331605933,233623.62796786847,246223.94872451943,260115.97888909356,268555.6428779676,290162.64523000043,364340.75999662327,442858.8234869409,453096.688167597,435555.48202279,406781.4108863293,0.09596872334818846,0.10670201691076138,0.12577516835221395,0.1531377213803046,0.28429452652122494,0.09487124590408186,-0.17114522115979736,-0.21097622153269305,-0.14320019400269995,-0.07657147730580527,-0.06590490832755913,0.08550690785983903,0.173974554520596,0.10530246947204688,0.11721220656246657,0.08275662156154454,0.05393427396985701,0.05642030450952123,0.03244577293912615,0.08045633344539734,0.25564322625961994,0.21550721772399367,0.023117671225439663,-0.03871404625742625,-0.0660629295786366
Little Rock,AR,107306.96914950042,111559.86388407134,117254.48186996636,124992.87083312769,134484.49874482953,143622.1597113082,151828.20832515936,153249.17121435827,152226.95756924877,150595.42030624716,148743.1587009038,141145.46730608676,141692.0912330929,144455.46339357932,148213.1464151917,154495.64069447495,151676.8192093637,154958.7385296706,156152.32573111632,160396.21453257027,170687.84655082747,189223.71033184347,203273.87191152523,203808.1361294397,212107.76283520745,211860.77996158224,0.03963297787905807,0.051045400985901566,0.06599653027969624,0.0759373542541773,0.06794583057350302,0.05713636830379075,0.009359017700819733,-0.006670271930408494,-0.010717794594688738,-0.012299587873101718,-0.051079266173812005,0.0038727699687354828,0.01950265633344687,0.026012744228124482,0.04238823904111717,-0.018245314058314806,0.021637580069349897,0.007702613048938647,0.027177877637004542,0.06416380865501886,0.10859510009399753,0.07425159117238457,0.0026282975420815445,0.04072274475095843,-0.0011644216615357794
Gainesville,FL,113729.7102541154,121172.39107742828,130204.33656346796,145372.9657087926,167498.3548078732,197339.4350089812,219509.2166225529,212685.03081352636,192816.57456084865,174518.294926365,159722.01238517903,147411.8634002591,143865.3331397496,150226.24922137384,158157.4496763595,167565.69036459285,178553.70816811765,193056.57258337925,205997.60672324096,217023.0958480039,239288.6315850529,271983.3390788695,306218.0809048105,317995.14555025514,322283.7256698872,312706.8759941214,0.06544183403512684,0.07453798184330894,0.11649864778452053,0.1521974116109155,0.1781574525632615,0.11234339255386389,-0.031088379403953453,-0.09341727613212975,-0.09489993106743591,-0.08478356121591152,-0.07707233837771381,-0.024058648867898963,0.044214377034426426,0.052795037459120904,0.05948654778820473,0.06557438924171674,0.08122410093889733,0.06703234169493295,0.0535224136830665,0.10259523600494154,0.13663293269406976,0.12587073142746313,0.038459729780311654,0.01348630688122977,-0.02971558571832845
Tacoma,WA,150666.00368893775,161009.45553575445,161193.20952069105,173670.2422107855,195572.3908638277,231519.3957114416,261282.3860336608,265220.45638343185,240176.85803042995,214302.070295598,197130.38993639933,167989.14217360047,159972.9871548224,176457.60775417756,189159.3092818388,213217.0742216549,242932.04864603095,275799.5228704167,311113.35884745204,335791.539845371,391804.50474438834,453540.5275419382,471613.485196081,479183.159755432,495275.1042711837,487088.6096185097,0.06865153115875823,0.0011412620726227792,0.07740420782733339,0.12611342262342964,0.1838040875240051,0.12855506222603838,0.01507208507068565,-0.09442559105168012,-0.10773222677246307,-0.08012839229930392,-0.1478272719503105,-0.04771829247448721,0.10304627607785619,0.07198160333985673,0.12718255861238706,0.13936489154468523,0.13529492879828287,0.1280416862563878,0.07932215154418804,0.16680874367713622,0.15756843540588225,0.03984860570695445,0.016050589724345525,0.03358203264898713,-0.016529186672366157
Des Moines,IA,79124.05752401987,83160.65790379517,88018.24548435053,93515.49614904128,97048.43663386854,101502.20820926398,105158.80278255676,105619.93719766916,102717.74646820728,99514.65051661585,95114.99799368392,89670.30420492706,93944.17887682751,100333.29888518644,104851.3305524332,112491.03059495991,122304.09694172507,131059.3856678876,140406.85457737386,147265.43151728078,156956.95334033415,171076.68819525637,186791.32236323084,196285.39405520912,205272.98416178703,206555.4720471205,0.05101609429660388,0.05841208695312242,0.062455808275207636,0.0377791984250032,0.045892254732531536,0.03602477855214826,0.004385124239821581,-0.02747767899189712,-0.031183471812077153,-0.04421110359220242,-0.05724327291809875,0.0476620962736248,0.06800974881834723,0.04503023141317063,0.07286221359590968,0.08723421142880727,0.07158622601444178,0.07132239222586703,0.04884787826457131,0.06580988982411747,0.08995928217532362,0.09185725029957766,0.050827156057690386,0.045788379465718,0.006247718814876688
Savannah,GA,111825.05601141242,117107.517159427,123006.15150418208,129523.68266237092,146076.5439967429,160625.51936125793,174403.68719703727,177428.2567450561,168096.7409714052,159746.43635737363,153731.53677629074,135970.10215695226,138975.1210396808,143841.44528200792,151472.13186691262,161381.0568171699,164831.99471574707,171106.93655932622,186407.22695110165,195526.7442887098,214028.22331125484,247877.29907588413,296828.1937238784,326403.862984278,339801.8029469122,329377.0470979978,0.047238618395822454,0.05036939120419429,0.05298540827827825,0.12779795164966304,0.09959829940143872,0.08577819944532779,0.017342348643132416,-0.05259317734862947,-0.04967558898391751,-0.037652793503491856,-0.11553540016441013,0.022100585607119676,0.03501579423656465,0.05304929027892053,0.06541747863536729,0.02138378547419454,0.03806871265739572,0.08941946305298097,0.04892255245018147,0.09462377686413184,0.15815239336638137,0.19748034543900955,0.09963901639313978,0.04104712438185672,-0.030678930360304953
Oxnard,CA,244849.82254870064,273475.93197469367,324743.0084279142,396091.1865793877,506839.29604037135,604255.5675561777,615961.9967111985,533762.2264542239,375046.7564783714,330638.70651016856,340214.3483277692,313947.095068952,312795.3470774282,386894.89099422895,421435.456610055,453462.5230123715,483587.6984949949,512908.3135054346,534166.3712601115,549130.5519233634,602092.1081487973,684953.5443181767,716323.1298919428,750237.4115138057,779720.3145752,767405.7861873298,0.11691292698527192,0.1874646740685193,0.2197065873623304,0.27960255924247046,0.19220347016669928,0.01937330789084106,-0.13344941846390407,-0.29735238297059247,-0.11840670316732577,0.028961043063196683,-0.07720795253911748,-0.0036686053466137795,0.23689464887870737,0.08927635494763168,0.0759951871632634,0.06643366089550362,0.06063143273017557,0.04144611657664544,0.028014082256715325,0.09644620216437212,0.1376225249391602,0.045798121396674246,0.0473449483991657,0.039298097654053996,-0.0157935200066953
Santa Rosa,CA,304095.64520622435,360340.2635768785,385089.2657311119,433197.6674812208,517630.21153543255,603982.2572769374,581988.5840863955,528465.3618339893,406901.5925895043,364891.6494750923,358029.99632740096,320411.680723897,339181.90256507025,418998.0639812104,464095.7001805872,519038.93083598,553213.6712822102,598306.3722331793,636813.570875663,626711.8220103191,648568.9137569921,700181.1537729386,729148.297918538,746819.7843199981,756566.5996772936,728802.377903739,0.18495700039542343,0.06868231129256863,0.12492792199432662,0.19490535243445634,0.1668218813684794,-0.036414435897009136,-0.09196610331528553,-0.23003166910052408,-0.10324349641165702,-0.018804631888841614,-0.10507029016949698,0.058581577921148875,0.23531963472263337,0.10763208729622947,0.1183877175203595,0.06584234518051908,0.08151046022860496,0.06436033515530766,-0.015862961041256163,0.034875824867259486,0.07957865220053517,0.04137092806555755,0.024235791884731836,0.013051094202291676,-0.03669765726559584
Huntsville,AL,70052.3461883973,72961.93805460217,74283.89831812751,75646.51758287947,78351.54317590722,62790.59230366675,70995.47613493846,92261.80752929836,102742.04063926764,99613.05209479496,109348.3846635127,107305.1130796836,144707.68169937414,154012.15763256315,151967.7246195293,155474.3118030757,161186.95383427708,165322.1295630831,175268.92005653618,189696.47856095,216592.68729146945,263246.020812087,286564.4565956401,289360.0214329157,286688.0481739378,284401.09191775555,0.04153453844900311,0.01811849162416753,0.0183434000584679,0.03575875902104921,-0.19860426791217814,0.13067059140948056,0.2995448802109555,0.11359232374285767,-0.03045480238667553,0.09773149566236851,-0.018685887222903822,0.3485627808985748,0.06429842440927758,-0.01327449108213513,0.023074552128260012,0.03674331768991553,0.025654531154286515,0.06016611641611858,0.08231669653558624,0.14178549298624768,0.21539662351497585,0.08858039225671152,0.009755448636186968,-0.009234078867378686,-0.007977159392409323
Wilmington,NC,,,,179131.26001220444,189031.82712752643,215447.608080111,251070.28158578344,259932.58778156037,242494.70549828967,223391.9076882129,206353.27532659305,190361.518664052,183470.44282064916,197431.7956771634,204400.2672603081,216014.27828634277,225143.43500496045,239216.21175381952,251170.4305599609,265042.2196751524,288943.2216705867,339624.95853374765,392527.4342876869,416280.90454786114,428011.72050677263,425803.0977288405,,,,0.05526990160537837,0.13974250449774112,0.16534262702246694,0.035298109118298594,-0.0670861719651904,-0.07877614387837222,-0.07627237950535161,-0.07749698490237707,-0.036199941520555695,0.07609592390945563,0.03529558934134089,0.056819940510371224,0.04226182079740264,0.06250582766736683,0.049972444252413865,0.055228591535499,0.09017809322880115,0.17540379237877163,0.15576733813184246,0.060514165852583734,0.02818004820964053,-0.005160192284727868
Eugene,OR,159467.72480099768,162260.83736283213,168382.1977347824,180650.72132177764,200442.4542621456,236287.33933996723,267286.3424722136,272398.3363656832,246609.1548218456,230765.03271512248,218291.4469453817,202799.1406404992,204870.9062024692,221004.3878726909,233150.94154919148,248703.48243929943,270864.25459907245,293919.5628843898,313274.2609491762,330204.8457062701,368644.2247077652,430841.77211714885,461138.6661873805,469165.7031571207,475633.0268592696,472025.6278126246,0.01751522174985579,0.0377254331447969,0.07286116793842597,0.10955800671902455,0.17882880754863667,0.1311919767637038,0.01912553348662398,-0.09467451926437874,-0.06424790725295319,-0.054053188314450204,-0.07097074357090508,0.010215849807976332,0.07874950118235599,0.0549606901175989,0.06670588926970551,0.08910519443643797,0.08511757418653601,0.06585032270342417,0.054043969989097135,0.1164107053586017,0.16871971196263663,0.0703202336239433,0.01740699177561147,0.013784732470060908,-0.007584416646727802
Corona,CA,221597.11877681376,244776.7183215468,280873.6030204476,336642.6084759437,437351.0141032029,509665.6505026614,542284.7486898113,470640.8497692852,317963.0843649399,285007.5422324872,298011.020208522,286820.39831346244,304268.8211992177,382588.15861539263,413016.38805690216,435565.55688287294,437026.1053693572,480460.51115251455,505172.2260702616,512616.5924551496,561600.5295130494,680465.8696816327,726746.4549241704,757714.5867510041,792444.2126790913,772773.6983432109,0.10460244100952802,0.1474686193459083,0.19855552410682073,0.2991552557271009,0.16534690458587625,0.06400097427593775,-0.13211490659403866,-0.32440398125065023,-0.10364581221204981,0.04562503109278269,-0.03755103380817702,0.06083396783615818,0.25740178407861236,0.07953259596854995,0.05459630532351695,0.003353223099036332,0.09938629580594112,0.05143339430428806,0.0147362938829749,0.09555667486940647,0.21165460843074466,0.06801308824524999,0.04261201636004534,0.045834706808277156,-0.024822585642184744
Alexandria,VA,247167.9062175341,286911.1395520394,335193.16291032,381922.1208062943,474235.0511122784,569711.6932915193,546737.737347688,508958.8683979561,461574.5399110907,457846.45886605146,463429.324328936,462304.3240271455,494438.0537719832,520862.4852226716,534613.2766453285,545230.682339748,552612.4061371982,567469.698711942,584039.6074549196,613849.0566402958,668943.3318054682,696030.0648781835,714853.5760347717,741489.2345602751,777624.3075638973,774677.7618638207,0.16079447345209538,0.1682821497752383,0.1394090425062654,0.2417061627933407,0.20132767908088708,-0.04032558259617058,-0.06909870376426401,-0.09310050660088995,-0.008076877562955142,0.012193750447937558,-0.002427555276998336,0.06950774214032844,0.05344336110277301,0.026400041878190502,0.019859973850711688,0.013538716797398499,0.02688555741735391,0.029199636175444226,0.05104011578132067,0.08975215416427143,0.040491820136107276,0.027044106435090025,0.037260299757118025,0.04873310537684528,-0.003789163573483717
Oceanside,CA,221894.53935897167,254125.44277585065,298718.3174469022,354090.2367153349,453747.1823656676,494267.1972327101,487913.091381876,437307.0631868557,338213.7126966144,314279.1640005323,317257.4634989749,300502.4975368982,318468.5621960805,387435.8146380491,419483.55730035546,454402.01065667806,482193.64416047215,523465.7040641103,537673.989624984,551379.6778848985,612416.155969364,736305.3575653752,809949.1794219938,865444.2074705967,909233.2574340818,886522.6777854296,0.14525325188258545,0.17547583659454502,0.18536499449276367,0.28144505359646593,0.08930086277513906,-0.01285560904387203,-0.10371934897605023,-0.22659901664542745,-0.07076752892497867,0.009476605004707135,-0.052811889048374965,0.05978673989881335,0.2165590599159536,0.0827175533378246,0.0832415305644997,0.0611608946528011,0.08559229347681524,0.02714272482526106,0.025490703519941406,0.1106977288655295,0.20229577614573693,0.10001804428005935,0.06851667914301232,0.05059719573543142,-0.02497772652173208
Moreno Valley,CA,137399.38538228642,155436.35191155688,176370.57830216517,211794.4744138673,281806.4675206238,349051.1776412302,382313.175285426,335831.1356315741,192006.79583578967,153803.73857900748,160813.38956767716,156868.69965475317,168463.56178658523,222574.84870868528,253472.30250224864,274908.4488349014,287005.4574793491,319644.701776722,343457.7405513644,357006.30713273026,394447.65628604,483856.9540843898,527440.6036329042,544062.9500068132,564839.0656543894,546437.7615419169,0.13127399718045457,0.13468037645736725,0.20084923717272443,0.33056572085042296,0.23862018041046254,0.0952926097226462,-0.12158105620908707,-0.4282638639961243,-0.19896721410556045,0.045575296500799285,-0.024529611144499232,0.07391444027617222,0.32120469464280876,0.13881826258816493,0.08456997518481364,0.04400377178553971,0.11372342736625964,0.07449846233107991,0.03944755054760423,0.10487587587462288,0.22666961350510154,0.09007548446004768,0.031515105699897884,0.038186970179307576,-0.03257795933635344
Murfreesboro,TN,138628.296893601,142166.5821367189,144881.7997079899,149592.73344015772,155723.20991403802,166242.52677643084,177915.77190606203,181511.8386178997,177821.0891942987,172766.66515358014,169646.96682340757,162087.24755338926,167025.51150240938,174523.57717840935,183811.2921331316,205429.57652360143,230266.4190523932,251723.6323240201,268967.4924417613,282812.4328997721,304807.6764885615,377793.70038239175,419491.270737218,412635.2588265069,422120.3833475286,424371.768516128,0.02552354261290247,0.019098845385899677,0.032515704123380104,0.04098111140092707,0.06755137444315251,0.07021816472586348,0.020212186212115867,-0.020333381291841722,-0.02842421033196895,-0.018057293213359932,-0.04456147617356181,0.030466702492393985,0.04489173904365985,0.05321753716535233,0.1176112965617589,0.12090197988573627,0.09318429217742193,0.06850314354094822,0.05147440061370453,0.07777325545155392,0.23944942835640556,0.11037126959137,-0.01634363427554105,0.02298670391860456,0.005333514460366349
West Palm Beach,FL,119125.88456419524,131312.27890263306,148668.4107278647,171002.43244723105,208427.67623362644,267760.23011412186,289558.4348481764,243632.58583497387,196008.31291746072,163195.1636811436,148227.8725970251,134991.2517410457,142306.10135888922,170836.6852871251,194891.82737090648,214210.69570751145,233191.52337733944,254349.30771793655,271023.654044716,280968.039674124,302599.95179612446,372323.0765250088,454026.0758616631,472068.6975513717,479274.5843179118,457375.346598861,0.1022984583327123,0.13217447728632506,0.15022708327896522,0.21885796155527953,0.2846673481787976,0.08140941888481316,-0.15860649694864776,-0.19547579300320594,-0.1674069265120136,-0.09171406030979032,-0.08929913533849804,0.05418758270258597,0.20048742573786832,0.14080782499000102,0.0991261080426859,0.08860821635043324,0.0907313612183089,0.06555687717959362,0.03669194729315872,0.07699065042091578,0.2304135354782211,0.21944113724889242,0.03973917501426946,0.015264487571231,-0.045692466146973205
Worcester,MA,149875.9263889188,172309.81477631396,198055.55247127792,228860.2078745726,254213.39120437347,273289.9455323243,263272.388372419,245926.0041770069,218185.2566045647,206357.62854329217,201902.82372151225,185624.111682773,176514.2321457561,189788.3959782876,195739.9250613224,205594.96562818097,219835.88583327248,239976.90988940568,254445.2858852989,270640.554811544,310412.2443958542,349944.2076125399,381686.40973220806,417365.3208313936,441274.5554986874,442709.743389543,0.14968306737387962,0.14941538721045053,0.15553542942332804,0.11078021629559887,0.07504150051880765,-0.036655417894693315,-0.06588759384396327,-0.11280119670661427,-0.05420910764245047,-0.021587788409990087,-0.08062647039148273,-0.04907702697904591,0.07520166318130304,0.031358761700666274,0.05034762613591037,0.0692668721803541,0.0916184542837038,0.06029070047847943,0.0636493180445315,0.1469539168363164,0.1273531052024882,0.09070646528549868,0.09347702771030784,0.057286107575172954,0.003252369466972053
Fort Collins,CO,209954.27437149544,232814.43222630385,242920.66321242787,246456.7851630864,253528.65087884213,256983.3788484498,257330.93403354936,261527.54470432573,249375.71872595945,250760.9768837361,248482.611582728,249116.35563020952,261866.42170134516,278785.88133525266,302305.59265306365,344727.4553677105,377019.2160105926,401437.2042532398,419740.51197231066,437157.208418046,462761.7029870897,531962.8530738548,578370.107303168,578149.629627483,587045.2914540779,578963.8865464873,0.10888160254532084,0.043408954030394506,0.014556694782140807,0.028694140885900575,0.0136265781308426,0.0013524422733367976,0.01630822460788658,-0.04646480351469184,0.0055549039210946935,-0.009085804854175754,0.002550456321449855,0.051181168088625786,0.06461103154800009,0.084364786355617,0.14032774697400868,0.0936733066660949,0.06476589840970112,0.04559444796134178,0.04149396102819898,0.058570450345996686,0.14953949222694368,0.08723777226390336,-0.0003812051710506327,0.015386435224954956,-0.013766237503708463
Salt Lake City,UT,177487.2347005221,179460.98520297743,179400.7671533828,181493.06138641783,184580.39948462285,195582.28213086247,231521.40427559655,260960.79640605176,241770.0030061581,217913.9848055337,209590.6359013321,197740.64936378712,219206.99213625293,246919.5497126292,257805.40703325396,285411.2402199951,300102.7249211371,343946.34555050096,377604.4407797194,402246.0393966557,457022.6374825195,548317.8668587735,574996.4260744252,573478.8127584938,587725.652081574,595505.4720656428,0.01112052089709826,-0.00033554953198617916,0.011662682753447645,0.017010777572547233,0.059604826281439365,0.183754488152907,0.1271562438149839,-0.07353899000995158,-0.0986723659014753,-0.03819557020000042,-0.05653872123907074,0.10855806755733761,0.12642186869272365,0.04408665629470802,0.10708011714890175,0.05147479366901529,0.1460953766443986,0.09785856330395716,0.06525770344769677,0.13617684879638675,0.19976084746949968,0.04865527977136503,-0.0026393439108697543,0.02484283465425922,0.013237162537511726
Beaverton,OR,177323.68926827074,183901.19386440367,192133.5573651605,199776.14669317697,218176.9741119656,260202.1576079857,296032.18695567444,299654.182319401,267516.84691036143,245259.29768435133,229677.5006073932,211785.5846774041,224705.643623973,259176.36134015291,278616.40158769867,309280.9326817679,350687.2810907101,374770.50761227246,391951.0128514365,404105.3172688016,440066.0221576157,514723.05268439633,546100.060703654,547670.6295080106,553236.1885923599,539976.2788915272,0.03709320860216205,0.04476514441133434,0.039777483084286566,0.09210722963362211,0.19261970089682018,0.1377007388296503,0.012235140377721498,-0.10724807896985876,-0.08320055160289803,-0.06353193222061622,-0.07790016820399492,0.06100537468708732,0.15340388056235874,0.0750069958040344,0.11006003565951994,0.1338794087624758,0.06867436551065825,0.045842735461293395,0.03100975381832227,0.08898844769442574,0.1696496133937857,0.060959010589518935,0.002875972587025406,0.010162237637882874,-0.02396790010171037
