City,State,2017,2018,2019,2020,2021,2022,2023,2024,2025
Lewisville,TX,0.006160579224142149,0.039144445268562755,0.04643283788872399,0.0033094006690408406,0.2275715492819601,0.02658913433942911,-0.01838252508133109,-0.031109064415846266,-0.024705179062261773
Pearland,TX,0.08554360870707112,-0.02763749457113429,0.04385108540590066,-0.007524826484461067,0.1499479568244133,0.014099252985009025,0.005225713455356162,0.0028849741524326067,0.018486070610755245
Ann Arbor,MI,0.0476893337759936,0.005846846757621371,0.052530298599288594,-0.030849895851143727,0.1783675982205435,0.03485045201780257,0.010363642158535358,0.021998515310265976,0.03908965968416234
Palm Bay,FL,0.03970433366916182,0.0678356321182727,-0.03452733143788078,0.11717396114654699,0.2870835065132047,0.03838264760765697,-0.06459984997785329,0.017524970205658352,-0.019213880786032145
Rochester,MN,-0.056347407778806424,0.07071396514290407,0.006553227019015395,0.0014732166675073266,0.05518123005902065,0.08563479173978994,0.004344216290078418,0.017815571150065823,0.0007527040254915462
Round Rock,TX,0.016932494458721914,0.011218869240616769,0.03582864038053746,0.007580580557928984,0.29232300086695595,0.03192234340377653,-0.07544149052757021,-0.08678018176985502,-0.052596939596675996
College Station,TX,-0.04126579440894307,0.05838427122545853,-0.10251981472521787,0.04947538038259225,0.08101528385631962,0.06132656187791774,0.040680046447663765,0.00616277904818241,0.03305522101818026
The Woodlands,TX,0.002400712875734179,-0.01992260901857401,0.02086682025628739,-0.003528569532249448,0.1297766051832856,0.029796611989637345,-0.003906488411711706,-0.019789754186494535,-0.011926069998038247
Richardson,TX,0.019847174945292645,0.0016422131298570175,0.02861270861456533,-0.047159198146571435,0.22016853434505768,0.04514833235043492,-0.014458573422263865,-0.039925807111587774,-0.00021380054823971761
Cambridge,MA,0.01499531360153128,0.03231799910587352,0.04621312394619048,-0.17744730883480064,0.24586036292760727,0.04485687267838334,0.02967622512631496,-0.0012083490897103477,0.05048742364505032
West Palm Beach,FL,0.03308932343432347,0.048291122965951505,0.012075488277045077,0.02513546807530287,0.3816354226145118,-0.013145590832614906,-0.031903038985127474,0.006852008273374066,0.019553320244266592
Billings,MT,-0.060150071644215264,0.0850044747627079,-0.08124551788364998,0.04248226315808079,0.18539057979779439,0.08807613703120021,0.002077522954346156,-0.0005107832274843238,0.030727393635848088
Clearwater,FL,0.040158231713982806,0.02889165807168448,0.030204967384600323,0.054083734591753085,0.33805691788459424,-0.021007563763574377,-0.003440148400289722,0.01039908329354855,-0.037289789383043614
Wilmington,NC,0.04451808377949229,0.08898433555870766,0.03920924335042475,0.03529695000296584,0.17653120243336007,0.07965258193442959,-0.049038353820872294,-0.012428924701918587,0.01687253701081004
Evansville,IN,-0.05088609405420785,0.06869177135857729,0.014695093125429048,0.031784981040263505,0.11901428942497949,0.10638245449662365,0.022901109184096935,0.02320525973836096,0.0031941853723578273
West Jordan,UT,0.11608789744771464,-0.012177400979296427,0.026892244537127796,0.0029796971652624737,0.27110531928815496,0.020680743674784674,-0.038357596348585155,-0.010541761871220467,-0.0046978485063182696
North Charleston,SC,0.029238894226557788,0.02229388276023636,0.04851829057806123,0.0025038672701231945,0.17710337562128364,0.09122550908849614,0.03675319013470757,-0.0011522738312509384,0.02161426299395819
Westminster,CO,0.07868691842722608,0.04516697440383943,0.013248000484074485,0.010892402054818895,0.16709439941085513,0.03081046678493138,0.001599852894443643,-0.013634534724807135,-0.011445710120958186
Brandon,FL,0.025245535169865274,0.0064750991759898735,0.10886132706290819,0.031086489089246827,0.2794062881359478,0.004233330522216194,-0.012886927683161242,-0.00656473178446626,-0.01758729766837641
Carlsbad,CA,0.03503947885873715,0.04360970213810056,0.049415444587529445,0.0841282318523553,0.2003356118668076,0.0037772907608739636,0.04614614809376549,-0.022788957397491316,0.022118484777738034
Lowell,MA,0.029210851508397306,0.022832726220217037,0.03477362116665117,-0.019186636980905725,0.1261266502086269,0.06133072730647471,0.043482316766430884,0.02921659999849968,0.04375669411024741
Beaumont,TX,0.21902821857991395,-0.12942967799885474,0.035045971899205774,0.01304403674698107,0.003654215914470127,0.05885281657441066,-0.020838362018939738,0.02681951824364326,0.07704889407838
Lakeland,FL,0.05370280670827565,0.00829923975304081,0.05756929926770438,0.04057660257789264,0.26303720617194015,-0.01235998475251121,-0.017613213998771915,-1.6897703937868158e-05,-0.02351738298791828
League City,TX,0.09507358295062907,-0.01795934968531021,-0.0288247038042706,0.02291398940665701,0.14296769383977193,0.01795378016431526,0.021699920105261672,0.015716171465687045,-0.003139886813199322
Odessa,TX,0.5529686487246268,0.15518347449746095,-0.07230165904340013,-0.319801840560737,0.010038821839183143,0.23826142501879932,0.13298789995465654,0.002521856605015138,0.001077357068069995
Lansing,MI,-0.003616097980676969,0.03510631576983414,0.05298745041868114,0.03803999463875174,0.11383874110014514,0.06907573541735523,0.049267699274151644,0.005095028595357487,0.030231387053364367
Pompano Beach,FL,-0.05256957274316376,0.0659439101531396,0.012490604736542288,0.06699650151721692,0.21356260658282644,0.039575933854575585,-0.001976687917152775,0.001337319291994099,0.009398357879778274
Miami Gardens,FL,0.0,0.0,0.0,0.0,0.1137865510224998,0.11259695025222971,0.003124645802500492,0.008575541248448726,-0.022127040942652276
Costa Mesa,CA,0.006642529407133724,0.010248427649335756,0.0170191905407997,-0.006141191258845047,0.27830726212659673,-0.024411713553229242,0.009183864226180782,0.016610206488904655,0.02511456087230335
Everett,WA,0.022137192081793655,0.05970728728135599,0.03888719354501524,0.017085055200320554,0.16633198478942668,0.04071046375100695,0.0011547936846236784,-0.00021703027972030942,0.0037310997619162123
Ventura,CA,0.06315697677765786,0.06262561526397237,-0.041257825282856375,0.08688951701643965,0.21084428542012001,-0.06933986246309465,0.003306619948896472,0.010540102205662594,0.03346388257496846
Temecula,CA,0.04957871430445304,0.022909587967053557,0.04851709480134425,0.09295077542648555,0.1995736325251214,-0.005464136806705655,0.02314643325441801,-0.03771494973984435,-0.00522875596632566
Sparks,NV,0.09379823792445752,0.09084187108250008,0.01450293481380771,0.04389278084098658,0.09407418692592096,-0.007865174827157317,-0.012511231359582986,0.03972870445186616,0.06855947427462183
Greeley,CO,0.1330055070623477,0.03547905609344082,0.039927476207736845,-0.031079706634920545,0.09791743427050736,0.04863996284398664,-0.028689378606693183,0.008430739338338045,0.005078449239984462
Centennial,CO,0.014383215241369651,0.017776665989270413,0.020474546805792526,-0.02334975884017554,0.17387765210044437,0.04278726805528099,-0.0024475719410721464,-0.007453371034580214,0.023346980415402285
Sandy Springs,GA,0.024851112318537538,0.03139217229343738,0.0107392936389481,-0.01742229894426739,0.251823842694056,-0.014244889390441218,-0.05048126212642301,-0.041416106451698464,0.03115927155350029
Hillsboro,OR,-0.0152458215524921,0.0005214124048136259,0.027374759806704896,0.005355643216025552,0.22481083568521742,0.01797844595803766,-0.0395730765568425,0.016431738018869213,-0.001023862587168689
Boulder,CO,0.10756275676667126,0.06195576584472895,-0.0602247627652398,-0.044414100793521705,0.20297695161917884,0.026250545055781282,-0.002536308639503493,-0.04587174778748493,0.023774905487531584
Allen,TX,0.06716976202221336,-0.0003552982493844059,-0.010525407546963073,0.037267463421529756,0.20619083061552224,0.01228218114979418,0.0031074877952397273,-0.045492662772458115,-0.015490129532479302
Renton,WA,0.027091149276117887,0.0452697961416062,0.03536711428701622,-0.00747640743181377,0.1711023366482245,0.06071184661485152,-0.012648516291631107,0.008772054330095536,0.01741091650102433
San Mateo,CA,-0.0022333186081745504,0.07550988123910551,0.018304042162778256,-0.1640941951630992,0.12350854927911259,0.006491617140090167,0.027928500835266545,0.04352745497721089,0.08791951302242129
Lee's Summit,MO,0.04482418538340216,-0.014785659992087474,0.10541137349842944,0.04848241227400485,0.08563451747521977,0.03390893931602146,0.01399738154468233,0.019065363267865898,0.037297754911650216
Highlands Ranch,CO,0.05008460618352317,0.024071963148149855,0.026778081040697455,-0.0051102345484058675,0.12994047641936146,0.08907346844173758,0.008309552687636224,-0.021646514210914458,0.038322108485393525
Federal Way,WA,0.0608830854991651,0.03215251712728184,0.017283128300971118,0.04544931759402693,0.1734381130813647,0.04482080750570461,-0.01674258073520718,-0.005945370848494669,0.009818059180901617
Carmel,IN,0.013407722475115236,0.021393917725242684,0.03341257312315116,0.06025133073619249,0.23769286052689464,0.011656847156000572,0.0029898908726071483,-0.0006861158626960684,-0.016258027426725774
Bend,OR,0.0,0.17472536937411043,0.11125448351286193,0.0781567933189482,0.07978056519794219,0.02320653991903532,-0.031175813228243365,-0.02639978693859213,0.010501400177314935
San Angelo,TX,-0.02289427396723831,-0.10788887765945354,0.062943101905933,0.016535811041473725,0.034590307870100645,0.0027973732229720216,0.044836455359338334,-0.05123293582841415,0.06775656331723101
Fishers,IN,-0.022412514832031105,0.06015623142349069,0.037679910743098066,-0.010575058816961969,0.1739561571462218,0.11445570069515387,-0.035755929396749764,0.0244057729428524,0.01985800909647084
Vista,CA,0.06677063238667214,0.017175637431092516,0.02446587452060478,0.04127375174314918,0.23283615241650768,0.044509921769863015,0.020981056051477154,0.021510425382434084,-0.004164325432842508
Longmont,CO,0.04839014206639258,0.03133412296037319,0.02091970573577484,-0.00298474472555732,0.17009251345712206,0.023952923354712663,0.0064282485035460635,-0.008135848968922721,-0.025731645470496778
Boca Raton,FL,-0.005286202960602782,0.03067726136757698,0.03605282280367561,0.00012479168842549626,0.3677549243562146,-0.022868983910540708,-0.015900393694156856,-0.014931628422163334,0.015063002848803686
Beaverton,OR,-0.0034259363419244515,0.04381563092625629,0.043609455808108155,-0.009136560615290334,0.19810606915338225,0.06563753764829983,-0.06106775503065731,0.01806211413619696,0.00993443129354854
Goodyear,AZ,0.11119630460180252,0.03318036476783526,0.031046245319198862,0.13030897594723245,0.251572609935216,-0.03523126137440191,-0.05656125016084834,-0.024470083242879248,-0.03783568946730753
San Marcos,CA,0.03508701225806754,-0.0037798034435204686,0.03438224284619151,0.0428761506563875,0.23447276840145537,0.029280309538174176,-0.011315626629156417,0.007561580968081794,0.023642906478277714
Asheville,NC,0.031309327449287494,0.0012254032426604056,0.026043528335811583,0.05431373408046425,0.2942511165164359,0.030992198056273512,-0.014556234749300012,-0.011992590474900089,-0.05414583027602038
Plantation,FL,-0.02888754266702276,0.02494346700819894,0.013760089649869522,0.015265124974540134,0.2719914872335947,0.03866871226959079,-0.0029249373396386114,0.000790400633778221,0.005805617133705754
New Braunfels,TX,0.00661367658394818,-0.005592693744305599,0.03825448170959844,0.043655465321853715,0.16872608789009758,0.04255963798722018,-0.04571644872260294,-0.04605556991575355,-0.044052979260322256
Roswell,GA,-0.0021024463820156214,0.03370994869307431,0.027604108659796456,0.028009933224410588,0.33363229242890835,-0.024287854443443946,-0.03672644856015561,-0.013201433301548882,0.003115774278758199
Conroe,TX,0.05068968465056711,0.002741817023004023,0.015429348111111407,0.0004985793954874751,0.15591702182967615,0.03807014381035745,-0.009325599478891333,-0.03935793188779657,0.008127624161383906
Santa Monica,CA,-0.0063831713179026695,0.036512983038593294,-0.006518688190467747,-0.15707077075920317,0.1389919364592549,0.09080047878824749,-0.0688232578148954,-0.01903553777247846,0.01530305022935008
Kirkland,WA,0.0317523654352907,0.054641184609554694,0.048043273626322325,-0.016156047210279967,0.1396442200804917,0.01142909358411015,0.023682872533715038,0.023558060760229038,0.013147253627193045
O'Fallon,MO,0.033583227487433476,0.060680988831954386,0.03160317064767959,0.04579481501140825,0.16476466090330688,0.05415518469994063,-0.007784525080598681,0.08148906173052817,-0.023152993104163522
Mount Pleasant,SC,0.03553573450286596,-0.03502259450905776,0.0034921135183170193,-0.001984822225261418,0.18898328892384741,0.1072655805362226,0.05039627064446717,-0.0006378719435655711,0.04815757576382507
Avondale,AZ,0.013129801257315554,0.08740188688050843,0.10586750660605948,0.09697444673495759,0.25245183831568396,-0.03425671125278007,-0.06877223050288794,-0.0007999836916834369,-0.02512710175394761
Fort Myers,FL,0.014758915474315515,-0.03891741337682031,0.06788162268935904,0.036416810145596834,0.338206263043068,0.08065780644230425,-0.09299550162868098,-0.07052819171877778,-0.0702542100822724
Santa Fe,NM,0.11876586628546648,0.05291531408241812,0.117788240526437,-0.010819838216043376,0.24116898853752944,0.04892828330592924,0.034138542055766496,0.0039455270132304765,-0.026602423207253034
Springdale,AR,-0.06679138279178942,0.24566280975360244,0.009225177599957224,0.019206767138575165,0.13062610863385427,0.16862573066577946,0.012727344440856214,-0.0041104189470796415,0.06824221259508212
Newport Beach,CA,0.03833941899164639,0.021470643190407923,0.021003173585832258,0.014818225970253396,0.16338826059200917,-0.011420303527853504,0.009158362079890958,0.009324044565521161,0.03872682543975414
Melbourne,FL,0.10507098524664582,0.07411926769830535,-0.019611448738204973,0.01653614270310433,0.30276747231675816,0.045560900141437655,-0.05328012562241058,0.007437695033222891,-0.005480387653222896
Brooklyn Park,MN,0.07124398946557031,0.03472375467548883,0.03923648811102587,0.012862391204142565,0.061634622785622595,0.022230420686152552,0.01423804588805333,0.04040584180731166,0.0160273093000185
Bryan,TX,-0.041626770865342055,-0.02120536253894678,0.011726966399589145,0.036442301095156004,0.04969183421105283,0.1159201098697129,0.04115146598725983,-0.0022517013318106294,0.042290787094551474
Franklin,TN,-0.014463561212707643,0.04966124675358086,0.001219897718930163,-0.009886891805795495,0.25701987368870394,0.02203792206710875,-0.007741506988515834,-0.005399710333926944,0.006423909493860069
Temple,TX,0.023433712568041942,-0.015349890477787786,0.06473333593008279,0.09177985661075772,0.19209338751486515,0.047421458542769246,-0.030464168540160874,-0.07896634022395532,-0.01796965861099864
Redwood City,CA,0.03065357962399773,0.03626357137698877,0.0567555942742497,-0.19809907245645675,0.1251758961479681,0.024753667686636893,-0.0028694663095124584,0.05159194435030123,0.08400637939414324
Lake Charles,LA,0.011900041647616488,-0.0531717196625805,-0.13376227613737735,0.09170138000558281,0.09113457612807374,-0.1982635892452438,0.045923831207865806,-0.00048799869596016787,0.10668060333845619
Miami Beach,FL,-0.0530006241983777,-0.01734635459250955,0.1292456286133683,0.09914488369559438,0.3978781568860166,0.0962694672222335,-0.04723800828192626,0.03604897068562907,-0.026876249071583924
Longview,TX,0.012540664342076457,0.08009373705051659,0.0056205425145579024,0.06561746897635046,0.10513063443899862,0.048864312695252377,-0.008611521967960667,0.01507739082536852,0.02656748407589693
Mountain View,CA,-0.1659706674252739,0.08709865543364259,0.034176077231390156,-0.22010511745793748,0.16782480186663062,0.06649334777023475,-0.025915100240496702,0.022936424777181497,0.09348732230205736
Layton,UT,0.08050824381858801,0.0841351152620522,-0.01594253827184966,0.1478435967499867,0.1911506549635542,0.0021227359099049714,-0.03631184562057099,-0.06165217602702222,0.025161126635010245
Folsom,CA,0.039405411125366774,0.08372443701259069,0.053657419409741225,0.046489122024529594,0.11354558218597144,0.009826036631118917,-0.007007725992328684,0.009980467646098168,0.0030702251969181305
Somerville,MA,0.051692639751043545,0.024790077698238377,0.03452870667418395,-0.16862943189602086,0.273272340063482,0.024885183395870314,0.020947713929501788,-0.0071932046174790765,0.07521972512055464
Boynton Beach,FL,0.04250943355528536,0.028328086467479308,0.035984332380400996,0.005846690933977161,0.36348312067970245,0.0012419338408120595,0.006460297340535437,-0.019272331610343252,-0.008887144739439079
Napa,CA,0.046962494445873526,0.07079640450224889,0.009276120825973733,0.004462926586673133,0.11369447419317757,-0.009971451159851208,-0.01454741509190971,0.00893789223056829,-0.018713297149870578
Milpitas,CA,0.01599238941921044,0.04025206674509629,0.012574515414331744,-0.12085113262886216,0.15297820160902775,0.045328870338106064,-0.0012826182687722953,0.013200673036938726,0.05272254120152753
Bloomington,IN,0.029987243693897714,0.02421192695701002,0.08900378909728968,0.04625521442265357,0.1512848232299493,0.060970590104193256,0.0008731862173139149,0.004353349016100738,0.0067159036613930745
Upland,CA,0.07589364296344492,0.038186773254183626,0.04524909887857431,0.09548263274683033,0.1631170352772866,-0.013288667610210747,0.0069574681273618655,0.01055974772770396,0.008304728429294972
Pleasanton,CA,-0.06175188439159551,0.03172764955731777,-0.019683116288249813,-0.04287928309588651,0.10567510546389047,0.05299257597391538,-0.027891649240411764,-0.011659202676869374,0.00574292162654344
Kissimmee,FL,0.11124381894569946,0.05278911477042025,0.013625143078953794,-0.005331645164458831,0.25792440008895445,0.025759935326624017,-0.025017378978507088,-0.015013866225730421,-0.03174283251921117
Frederick,MD,0.0019039234708675412,0.05296249582752055,0.03850910709644362,0.08684984070012614,0.16206289046148803,0.04522657555993215,0.0034748987088590866,0.009864319053862092,0.0168940194351479
Alameda,CA,-0.04065875244286132,0.15337641314907646,-0.002593394073119093,-0.05741743962712065,0.11096941304841934,0.07209248074066155,-0.09184046942155721,0.0023432136056300568,-0.008479638004926793
Flower Mound,TX,0.037042131900493214,-0.0029465115816146303,0.030486458162388708,-0.02189957868323944,0.2526696524334737,0.022542471876336068,-0.011888565307565213,0.0060588203686688935,-0.020604036427469774
Cedar Park,TX,0.06393458126780471,0.00621769030329844,0.04473439766731979,0.030143650878989625,0.2171803597917159,0.00786103850569786,-0.059924589347132406,-0.09077609367609352,-0.013471583889929195
Flagstaff,AZ,0.037391407082661976,0.01254481833997323,0.03194817156638652,0.018096944824804284,0.11900639298196625,0.14928683270975518,0.01101466886990754,0.007967836581897147,-0.0014397472954406076
Woodbury,MN,0.05177333399417883,0.05316886033115775,0.03734111102103954,0.03015911573795682,0.062105452707825526,0.0447468783080327,-0.05366972524417635,0.08153216295454402,0.039150751507619264
Doral,FL,0.022078943040984234,-0.0017375945848649987,0.0017985949039960314,-0.07824683406987909,0.31673047236965446,0.07850033070710127,-0.0233962347133001,-0.010611125564308543,-0.015442203943891508
Castle Rock,CO,0.06081501443829107,0.1070386407807038,0.0068181191690817045,0.03005922076916656,0.14722800883756193,0.06102117942562213,0.010081600315314798,-0.044670118717959784,0.00915735632648107
Redmond,WA,-0.004072676636705186,0.03203282083732195,0.06273496937439904,-0.0592598467777945,0.1497460574592715,0.017401620339267065,0.01941795463428453,0.023077553621922986,0.02729416013376884
Mansfield,TX,0.05822618335147878,0.04098869455985166,0.00019886389590428877,0.03895272595017407,0.1856978695070719,-0.011076395969327746,0.010676949729971463,-0.04534074895114404,0.013266388198714285
Daytona Beach,FL,0.0396904642453777,0.0670738947759737,0.06509970986409241,0.023590422936808464,0.18741050875938448,0.05521181260978114,-0.02887415604695376,-0.011102505179387379,-0.006837795774678468
Redlands,CA,0.07904235810634463,0.09666066119821837,0.07018519893184672,0.03423350732403896,0.18534716720662625,0.08422389656343743,-0.08104707106567488,0.03708521783459218,0.005009900374618903
Framingham,MA,0.01546353582423654,0.05764060742778443,0.0335309374542625,-0.011532862346660178,0.1849122377921122,0.020946923179095966,0.01754027793401769,0.011327354128972678,0.0037500636621827788
Georgetown,TX,0.01510358204026252,-0.05249348363485906,0.031492752093331466,-0.0052711888627461345,0.24842372944293256,0.011450264562647972,-0.0599789679626086,-0.045369387663656724,-0.10022205281516927
Greenville,SC,-0.019347498677260933,0.07062412595351919,0.038935111616000606,-0.017580531034808278,0.17503264447038025,0.0746038109974092,-0.022570688459076282,0.00799409164699294,0.02883299822546359
Lafayette,IN,0.08983500069380201,-0.018197683700293954,0.11981412330203067,0.00020944664174638028,0.1658565993171215,0.08485876260543601,0.10912288036962114,-0.0028062596889641966,0.015232104494117715
Camarillo,CA,0.05360536725008935,0.008127366441327943,0.02938121619213163,0.0746671221473727,0.09494808652601083,0.020678141128226635,0.03625501692567923,0.007541577503475283,0.012480554567823487
Maple Grove,MN,0.07653123680095031,0.04965323410784106,-0.0005991911100394764,0.025578763845046426,0.07802722630562209,0.044295704776985634,0.030566790314769055,-0.02834680689624791,0.043608336187354935
Blaine,MN,0.10741012690094798,0.0037699146963943164,-0.0029579322616090087,0.04264835560031566,0.044589291158291244,0.07969443824171663,0.012790324447340629,-0.00834702830631806,0.055991984650476834
Walnut Creek,CA,0.02497899333845477,0.05246773200278798,0.005530527514104433,-0.04346066928821135,0.05656799945864788,0.02436536877751516,-0.025648603149182048,0.005839245693424644,0.021037884366418957
Gaithersburg,MD,0.0157176586361103,0.05441867925457844,0.01468216913463416,-0.009305033044829658,0.11188586820203716,0.03851961857365027,0.05714376347803363,0.007472599707079697,0.01613144391151322
Wesley Chapel,FL,0.009385045025019245,0.047726555208395194,-0.004522776239215931,0.07412381847646854,0.32614853569962343,-0.044550943137758536,-0.02174145722215315,-0.04848739137455449,0.023807513999687835
West Des Moines,IA,-0.025372344662614843,-0.006617159949540041,0.0320199191741839,-0.006131917567578027,0.07838292416017612,0.0524833791052115,0.025102559467458097,0.007013372872788581,0.021424272461841642
Shawnee,KS,0.11249114675244187,-0.008609065622157352,0.0636146337561363,0.047767599122109816,0.10280968243234923,0.08452498807809317,0.02752779807031991,0.049524919395890876,0.01668106529667779
San Marcos,TX,0.01016278255116454,0.0021241999280279256,-0.02761181970687221,0.06037532833625181,0.16754454866051538,0.054937049269422555,-0.03570483734807828,-0.06801017038178181,0.008970092457582401
Rockville,MD,0.02248108418101813,0.014114219749655765,0.012442029698070733,-0.06360358111105968,0.14690534998669347,0.020869270286635322,0.06144037293294091,0.01018944021436452,0.0021016128908688536
Bethesda,MD,-0.02104338683562068,0.01012328695819642,0.028026960674315093,-0.12171844451704561,0.14515646931489856,0.021344895699745292,0.019817565890240862,0.015335683755927754,0.011746433100571663
Alpharetta,GA,0.023712561752391226,0.04123646242821577,0.03553047615995131,0.01792445870206505,0.31774174489218576,-0.011523298789814285,-0.029509799952440408,-0.04443530940470031,0.025023102493221483
South San Francisco,CA,0.020243335899779558,-0.044594851417225745,0.1151434996126579,-0.15830644582812825,0.15576911767255486,-0.023448797985831105,-0.05244483600286731,0.035745079202091246,0.04614433941309426
Apex,NC,0.0071741991061256005,0.04662372210022525,0.05824179344222258,0.0053107388466158145,0.1947535067223598,0.05894741015104232,-0.02112847186091693,0.03118126228574214,-0.01834461614769045
Waltham,MA,0.008629977399131183,0.05166324540925249,0.04272915631868224,-0.10445588168782771,0.19868539609313718,0.04629292146607478,0.026350190648431582,0.01954518952558515,0.027705149132796203
Pflugerville,TX,-0.04884365068054275,0.015303339028293506,0.04373918208257899,-0.0552892520319046,0.2818795661568507,0.014628585902715319,-0.03743006441175112,-0.07708870077442165,-0.06019512966308138
Burnsville,MN,0.03091899317929081,0.039750814068521434,0.05619478214031237,0.04181364896795681,0.040999438726101456,-0.005741366177556273,0.019606378994026175,0.053471486369328636,0.013395912410103517
Spring,TX,0.005809425925026979,0.008417924467375881,0.016335467593359132,0.007185765647113929,0.11313034754407592,0.039675438053476286,-0.021670545740022473,0.003483235898275039,0.0032292252247385633
Greenwood,IN,0.007998485746436579,0.04495518569017265,0.05311119466634828,0.05328678752192717,0.17833684995291232,0.07616178267351725,0.031381073373460744,-0.016191632052096283,-0.01637798445583616
Millcreek,UT,0.003960439999999954,0.07020682168866799,-0.022532723446560543,0.03572246294749015,0.22928214059500251,0.04776208380423208,-0.05813284648857031,-0.010979916210932972,-0.013440027511816721
Ocala,FL,0.06653200426538586,0.040980356648865346,0.03043281269654341,0.1385637639722883,0.21091868546381254,-0.04794200842166885,-0.10003937468645963,0.02608495328206062,-0.004077515590862002
Lakewood,WA,0.09268950191106873,0.08399219447652229,0.10394207284279267,0.0293671182765316,0.1360162957904918,0.0055709053088897065,-0.013896495958831467,-0.011608313020652572,0.07296621160591932
Leander,TX,-0.06209403540906555,0.02370233858360926,0.08514674631471153,0.06954429048956112,0.11490774334739373,0.03317633657484542,-0.07837580165564562,-0.09197958584614463,-0.03632516939184327
Reston,VA,-0.010343826413876878,0.01025894018098894,0.01874421646970359,-0.0820294617504036,0.13568917465777086,0.022087381821059404,0.03226173309276725,0.06740000480891917,0.0277142990974093
Marietta,GA,0.04413738626220165,0.05382802241497653,0.043865145069168276,0.08245857924580435,0.23553049362710077,0.00017581811782929613,-0.04737941784719091,-0.00869500709991644,-0.014660039119850032
Sanford,FL,0.047512799278477624,0.07408465177856316,-0.006542828204797568,0.050822197403215474,0.24668186395194747,0.04442000957370995,-0.03544315781823115,-0.023888648243073907,0.018470856904418742
Huntersville,NC,0.048652410274210744,0.029623083730718536,0.013557704764192158,0.02100980910443595,0.2652921572171607,0.02455995226094143,0.00048066261579005065,-0.004545743766762533,0.02073389782912405
La Mesa,CA,0.04817959862722421,-0.0029100194649414046,0.07633331933771714,0.040414036592415936,0.2011106657316497,0.052041095828972095,-0.0220868084718856,0.025751355670285747,0.0004121208644236596
Richland,WA,0.0,-0.0013004395800000346,-0.00741734547157058,0.06152433489469167,0.15130374486244924,0.060789009381489345,0.015236774413143861,0.014517995225646896,-0.0030019766934988867
Euless,TX,-0.012910570130609145,0.01519066195460872,0.04363831820589548,-0.016529984262203534,0.2117531142209732,0.056883795856867536,-0.008318562652100958,-0.024383682423543385,0.016059682157400168
North Miami,FL,0.012794849518674267,-0.02102451942944794,0.0006448428640024595,-0.030224597108696738,0.3375908574126063,0.024380006108619012,-0.02132213788284143,-0.012591604323103911,0.005475297752470354
White Plains,NY,0.03603637100237278,-0.02637102355576193,0.011562526630772174,-0.0849536006024133,0.12140458143666821,0.06746019852640717,-0.04233135599135418,0.02045990510543705,0.0022626429334171583
Palm Beach Gardens,FL,0.02514410681991941,0.04667259092232201,0.026924788464228966,0.02462733161918229,0.42303790886126946,-0.039021221711947884,-0.011673724742838898,0.017511942612608467,-0.037062343762639394
Chapel Hill,NC,-0.04307197948281971,0.02999808736814047,0.013557224750925467,0.01865744179577611,0.19683757048929618,0.06507869748047912,-0.042075979791993734,-0.010646600505942794,0.015902800686263596
Parker,CO,0.017249187516770403,0.07948389888141283,-0.005630968287092641,0.015789622129864345,0.17718138375251802,0.06455014658385982,-0.021342926025491926,-0.01567261570595435,0.021839451324753067
Shoreline,WA,0.06332749616165345,0.08473067200195561,0.017703770992461676,0.014392583149527072,0.07645188979333528,0.06047816074105827,-0.045056853656774254,0.01744329571359704,0.013515400156937751
Towson,MD,-0.006372413140771416,-0.02239226586636711,0.05051994691141726,0.027577240738004827,0.115590452341223,-0.0020507455691738397,0.024185368123150086,0.0008168584616885521,0.025114581441384454
Coconut Creek,FL,0.011425262482844145,0.045151419277438265,0.015953719864738147,0.00743529853077729,0.34052324241132803,0.025746921975449144,-0.006262308757404078,-0.010460915518475833,0.022655343360125757
Weymouth Town,MA,-0.16769665414312274,-0.013773731029456338,-0.0061317891084755605,0.02761784744887885,0.14294592683272955,0.02036796423365317,0.03813700169510881,0.01262820790319319,0.044463008655611924
Madison,AL,-0.015301975400740075,0.19051443230820397,0.11047033967399478,0.11420206282277023,0.13483983818019207,0.01879641084924133,-0.05249501327976758,-0.039083290916104185,-0.009140515425195561
Burlington,NC,0.005552124129668545,0.041046226557131416,0.029184671522786587,0.01696138029523686,0.20646031876227755,0.08931588679452318,-0.0732758731537565,-0.0010699097391573265,0.02172541495926561
Lacey,WA,0.0696175439481026,0.02541682582830429,0.10606510643465472,0.06016161472293713,0.139155920680192,-0.01685591297520994,-0.009946837420418575,-0.02205411170635807,0.04293787723905984
DeSoto,TX,0.06486207450488068,0.0007719273252597691,0.026822883410526188,0.0613372669505452,0.11884883879437047,0.17291792743846357,-0.09986260834587979,0.01441517257803926,-0.012273962788087123
Bradenton,FL,0.02245691219168755,0.03469886358366936,-0.01304904249761929,0.05575201891916359,0.4544544765471674,-0.04657252347561314,-0.05647114903575623,-0.0006033590255500876,-0.05546972656993032
New Brunswick,NJ,-0.005808349555803893,0.023592844909686717,-0.023396653892186037,-0.06747455007440328,0.24987798663324567,0.06401979454361939,0.03157575597156459,0.02942347790421329,0.0515667603650658
Sarasota,FL,-0.008392122981971117,0.007274091689113638,0.007297039838277231,0.007381324262593747,0.457998447273517,0.013891307485417892,-0.08328614037370319,-0.02078134843989199,-0.06852877221196352
